sec,nanosec,frame_id,steering_angle,steering_angle_velocity,speed,acceleration,jerk
1741043564,673849632,,0.0,0.0,3.1872315406799316,0.0,0.0
1741043564,724877711,,0.0,0.0,3.1872315406799316,0.0,0.0
1741043564,775869469,,0.0,0.0,3.1872315406799316,0.0,0.0
1741043564,826629449,,0.0,0.0,3.1872315406799316,0.0,0.0
1741043564,879743023,,-0.06524833291769028,0.0,3.1872315406799316,0.0,0.0
1741043564,889798173,,-0.17797259986400604,0.0,3.1872315406799316,0.0,0.0
1741043564,899997837,,-0.2625131905078888,0.0,3.1872315406799316,0.0,0.0
1741043564,910900900,,-0.31887009739875793,0.0,3.031710386276245,0.0,0.0
1741043564,921500760,,-0.3400000035762787,0.0,2.979921340942383,0.0,0.0
1741043564,953164339,,-0.3400000035762787,0.0,2.824554443359375,0.0,0.0
1741043564,973235983,,-0.3400000035762787,0.0,2.7727653980255127,0.0,0.0
1741043564,994023730,,-0.3364783525466919,0.0,2.669187545776367,0.0,0.0
1741043565,14376497,,-0.2625131905078888,0.0,2.3582992553710938,0.0,0.0
1741043565,24770083,,-0.14274561405181885,0.0,2.047565460205078,0.0,0.0
1741043565,35191541,,0.0,0.0,0.7525324821472168,0.0,0.0
1741043565,46526033,,0.0,0.0,0.23448851704597473,0.0,0.0
1741043565,60963600,,0.0,0.0,0.02733256295323372,0.0,0.0
1741043565,66996850,,0.0,0.0,0.0,0.0,0.0
1741043565,120031830,,0.0,0.0,0.0,0.0,0.0
1741043565,138534177,,0.0,0.0,0.23448851704597473,0.0,0.0
1741043565,150009407,,0.0,0.0,0.3898554742336273,0.0,0.0
1741043565,164937730,,0.0,0.0,0.7007434964179993,0.0,0.0
1741043565,170955044,,0.0,0.0,1.2187875509262085,0.0,0.0
1741043565,191160129,,0.0,0.0,1.6848883628845215,0.0,0.0
1741043565,201483155,,0.0,0.0,2.047565460205078,0.0,0.0
1741043565,222010867,,0.0,0.0,2.3582992553710938,0.0,0.0
1741043565,273220644,,0.0,0.0,2.3582992553710938,0.0,0.0
1741043565,314308774,,0.0,0.0,2.047565460205078,0.0,0.0
1741043565,365660889,,0.0,0.0,2.047565460205078,0.0,0.0
1741043565,405882161,,0.0,0.0,2.3065104484558105,0.0,0.0
1741043565,461140622,,0.0,0.0,2.3065104484558105,0.0,0.0
1741043565,508877721,,0.0,0.0,2.3065104484558105,0.0,0.0
1741043565,559284641,,0.0,0.0,2.3065104484558105,0.0,0.0
1741043565,610274448,,0.0,0.0,2.3065104484558105,0.0,0.0
1741043565,630838769,,0.0,0.0,2.047565460205078,0.0,0.0
1741043565,682090626,,0.0,0.0,2.047565460205078,0.0,0.0
1741043565,732906095,,0.0,0.0,2.047565460205078,0.0,0.0
1741043565,784283137,,0.0,0.0,2.047565460205078,0.0,0.0
1741043565,835270608,,0.0,0.0,1.9957764148712158,0.0,0.0
1741043565,845935300,,0.0,0.0,1.8402552604675293,0.0,0.0
1741043565,856097748,,0.0,0.0,1.6848883628845215,0.0,0.0
1741043565,879203729,,0.0,0.0,1.6330993175506592,0.0,0.0
1741043565,938282264,,0.0,0.0,1.5295213460922241,0.0,0.0
1741043565,958922010,,0.0,0.0,1.7366772890090942,0.0,0.0
1741043566,10983636,,0.0,0.0,1.7366772890090942,0.0,0.0
1741043566,61748768,,0.0,0.0,1.7366772890090942,0.0,0.0
1741043566,121918963,,0.0,0.0,1.8402552604675293,0.0,0.0
1741043566,183029360,,0.0,0.0,1.8921984434127808,0.0,0.0
1741043566,235000873,,0.0,0.0,1.9957764148712158,0.0,0.0
1741043566,269161951,,0.0,0.0,2.047565460205078,0.0,0.0
1741043566,300567287,,0.0,0.0,2.1511433124542236,0.0,0.0
