sec,nanosec,child_frame_id,orientation_x,orientation_y,orientation_z,orientation_w,,,,,,,,,,twist_angular_x,twist_angular_y,twist_angular_z,,,,,,,,,,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,,,,,,,,,
1741043560,957978302,base_link,0.00430142,-0.048587576,0.9955121874809265,-0.081094407,0,0,0,0,0,0,0,0,0,-4.699707031,5.37109375,81.97021484,0,0,0,0,0,0,0,0,0,0.399414063,0.241699219,0.993164063,0,0,0,0,0,0,0,0,0
1741043560,981984837,base_link,0.002896986,-0.048197605,0.9943868517875671,-0.094146252,0,0,0,0,0,0,0,0,0,6.042480469,9.338378906,71.77734375,0,0,0,0,0,0,0,0,0,0.33203125,0.148925781,1.16796875,0,0,0,0,0,0,0,0,0
1741043561,1912800,base_link,0.00287222,-0.045372348,0.9934505820274353,-0.104829013,0,0,0,0,0,0,0,0,0,7.8125,-0.48828125,56.15234375,0,0,0,0,0,0,0,0,0,0.1875,0.152832031,1.022460938,0,0,0,0,0,0,0,0,0
1741043561,22055548,base_link,0.002027711,-0.045190204,0.9926403760910034,-0.11233405,0,0,0,0,0,0,0,0,0,-8.178710938,8.7890625,37.71972656,0,0,0,0,0,0,0,0,0,0.149902344,0.176269531,0.866699219,0,0,0,0,0,0,0,0,0
1741043561,42285626,base_link,0.001027538,-0.044736534,0.9920774102210999,-0.117388718,0,0,0,0,0,0,0,0,0,-3.112792969,9.460449219,25.32958984,0,0,0,0,0,0,0,0,0,0.068359375,0.044921875,1.031738281,0,0,0,0,0,0,0,0,0
1741043561,61975634,base_link,0.000428909,-0.043243881,0.9917922019958496,-0.120324396,0,0,0,0,0,0,0,0,0,-1.770019531,1.46484375,13.06152344,0,0,0,0,0,0,0,0,0,0.006835938,-0.009765625,1.013671875,0,0,0,0,0,0,0,0,0
1741043561,82335505,base_link,0.001043587,-0.043174502,0.9916146993637085,-0.121800222,0,0,0,0,0,0,0,0,0,-4.638671875,1.403808594,8.911132813,0,0,0,0,0,0,0,0,0,0.0234375,-0.080566406,0.984375,0,0,0,0,0,0,0,0,0
1741043561,102624879,base_link,0.001818467,-0.045503285,0.9913975596427917,-0.122707069,0,0,0,0,0,0,0,0,0,-2.014160156,-1.647949219,6.591796875,0,0,0,0,0,0,0,0,0,-0.020507813,-0.153808594,1.010742188,0,0,0,0,0,0,0,0,0
1741043561,122126597,base_link,0.00208018,-0.045946371,0.9911931157112122,-0.124181546,0,0,0,0,0,0,0,0,0,-0.183105469,3.234863281,9.582519531,0,0,0,0,0,0,0,0,0,0.022460938,-0.080566406,0.994140625,0,0,0,0,0,0,0,0,0
1741043561,141928701,base_link,0.002540784,-0.046766728,0.9909868240356445,-0.125505298,0,0,0,0,0,0,0,0,0,-16.23535156,7.8125,10.7421875,0,0,0,0,0,0,0,0,0,0.049804688,-0.034667969,0.869140625,0,0,0,0,0,0,0,0,0
1741043561,157816972,base_link,0.001613642,-0.047927219,0.9906617403030396,-0.127631113,0,0,0,0,0,0,0,0,0,-3.845214844,-4.577636719,13.06152344,0,0,0,0,0,0,0,0,0,-0.079101563,-0.122070313,1.11328125,0,0,0,0,0,0,0,0,0
1741043561,181953236,base_link,0.001981977,-0.049184833,0.9902988076210022,-0.12994343,0,0,0,0,0,0,0,0,0,-0.854492188,-1.708984375,13.36669922,0,0,0,0,0,0,0,0,0,0.027832031,-0.161132813,1.010253906,0,0,0,0,0,0,0,0,0
1741043561,202126065,base_link,0.002322351,-0.049596541,0.9900901913642883,-0.13136363,0,0,0,0,0,0,0,0,0,0.549316406,7.446289063,7.385253906,0,0,0,0,0,0,0,0,0,0.170898438,-0.142578125,1.09765625,0,0,0,0,0,0,0,0,0
1741043561,222091628,base_link,0.003933847,-0.048638847,0.9899595379829407,-0.132661134,0,0,0,0,0,0,0,0,0,2.868652344,-6.652832031,8.239746094,0,0,0,0,0,0,0,0,0,0.020996094,-0.088867188,1.123535156,0,0,0,0,0,0,0,0,0
1741043561,242095207,base_link,0.005100523,-0.047328088,0.9898688793182373,-0.133767739,0,0,0,0,0,0,0,0,0,4.455566406,0.9765625,4.821777344,0,0,0,0,0,0,0,0,0,0.087890625,-0.099609375,1.016113281,0,0,0,0,0,0,0,0,0
1741043561,262806218,base_link,0.006741934,-0.0467446,0.9897583723068237,-0.134714037,0,0,0,0,0,0,0,0,0,-5.065917969,-2.990722656,5.004882813,0,0,0,0,0,0,0,0,0,0.049804688,-0.060546875,0.893066406,0,0,0,0,0,0,0,0,0
1741043561,282174654,base_link,0.006838415,-0.049099255,0.9895481467247009,-0.135414556,0,0,0,0,0,0,0,0,0,-2.746582031,13.24462891,4.39453125,0,0,0,0,0,0,0,0,0,0.095214844,-0.192382813,0.969238281,0,0,0,0,0,0,0,0,0
1741043561,301922614,base_link,0.006271585,-0.050670672,0.9893585443496704,-0.136245728,0,0,0,0,0,0,0,0,0,-0.915527344,-0.427246094,5.920410156,0,0,0,0,0,0,0,0,0,-0.054199219,-0.143066406,1.036621094,0,0,0,0,0,0,0,0,0
