sec,nanosec,frame_id,steering_angle,steering_angle_velocity,speed,acceleration,jerk
1741043606,513470293,,0.3400000035762787,0,0,0,0
1741043638,691884609,,0.005380265,0,1.322365403175354,0,0
1741043606,564677444,,0.3400000035762787,0,0,0,0
1741043638,734067340,,0.058215510100126266,0,1.322365403175354,0,0
1741043638,743654165,,0.089920849,0,1.322365403175354,0,0
1741043638,765377889,,0.11105075478553772,0,1.322365403175354,0,0
1741043606,615397198,,0.3400000035762787,0,0,0,0
1741043638,775831251,,0.13571280241012573,0,1.322365403175354,0,0
1741043638,788027960,,0.16036435961723328,0,1.322365403175354,0,0
1741043638,797329117,,0.17093980312347412,0,1.322365403175354,0,0
1741043638,817746203,,0.18854805827140808,0,1.322365403175354,0,0
1741043606,667373285,,0.3400000035762787,0,0,0,0
1741043638,838282779,,0.20615631341934204,0,1.322365403175354,0,0
1741043638,848997519,,0.2167317420244217,0,1.322365403175354,0,0
1741043638,869257388,,0.23081834614276886,0,1.322365403175354,0,0
1741043606,718856727,,0.3400000035762787,0,0,0,0
1741043638,880085346,,0.23433999717235565,0,1.322365403175354,0,0
1741043638,910414668,,0.24138329923152924,0,1.322365403175354,0,0
1741043606,770247464,,0.3400000035762787,0,0,0,0
1741043638,931632403,,0.24842660129070282,0,1.322365403175354,0,0
1741043638,952433045,,0.25900202989578247,0,1.322365403175354,0,0
1741043638,962697893,,0.26956698298454285,0,1.322365403175354,0,0
1741043638,984817014,,0.27661028504371643,0,1.322365403175354,0,0
1741043606,832378638,,0.3224022090435028,0,0,0,0
1741043639,5527671,,0.2871752381324768,0,1.322365403175354,0,0
1741043606,884710217,,0.3224022090435028,0,0,0,0
1741043639,45283656,,0.2942185401916504,0,1.322365403175354,0,0
1741043606,934949869,,0.3224022090435028,0,0,0,0
1741043639,96023696,,0.2942185401916504,0,1.322365403175354,0,0
1741043606,985602070,,0.3224022090435028,0,0,0,0
1741043639,147348607,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,16248677,,0.25900202989578247,0,0,0,0
1741043639,188673089,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,67333778,,0.25900202989578247,0,0,0,0
1741043639,239218375,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,118136796,,0.25900202989578247,0,0,0,0
1741043639,290560502,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,169169865,,0.25900202989578247,0,0,0,0
1741043639,341483648,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,220485113,,0.25900202989578247,0,0,0,0
1741043639,392373802,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,272505265,,0.25900202989578247,0,0,0,0
1741043639,443425462,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,325153808,,0.25900202989578247,0,0,0,0
1741043639,494340032,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,375662743,,0.25900202989578247,0,0,0,0
1741043639,545742096,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,427082472,,0.25900202989578247,0,0,0,0
1741043639,596428599,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,462799342,,0,0,0,0,0
1741043607,473009085,,0,0,0,0,0
1741043639,647942312,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,525492602,,0,0,0,0,0
1741043639,698839058,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,575900896,,0,0,0,0,0
1741043639,739321547,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,626728267,,0,0,0,0,0
1741043639,790075795,,0.30127230286598206,0,1.322365403175354,0,0
1741043639,811146585,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,679093830,,0,0,0,0,0
1741043639,861674111,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,730654425,,0,0,0,0,0
1741043639,912675658,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,784733191,,0,0,0,0,0
1741043639,963678741,,0.30127230286598206,0,1.322365403175354,0,0
1741043639,984113235,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,833098807,,0,0,0,0,0
1741043640,35044862,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,883890817,,0,0,0,0,0
1741043640,85800230,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,935176017,,0,0,0,0,0
1741043640,136952179,,0.30127230286598206,0,1.322365403175354,0,0
1741043607,987119879,,0,0,0,0,0
1741043640,188034815,,0.30127230286598206,0,1.322365403175354,0,0
1741043608,38654682,,0,0,0,0,0
1741043608,90803539,,0,0,0,0,0
1741043640,242413359,,0.30127230286598206,0,1.322365403175354,0,0
1741043608,142789514,,0,0,0,0,0
1741043640,293760190,,0.30127230286598206,0,1.322365403175354,0,0
1741043608,192855372,,0,0,0,0,0
1741043640,346479899,,0.30127230286598206,0,1.322365403175354,0,0
1741043608,244229149,,0,0,0,0,0
1741043640,398484017,,0.30127230286598206,0,1.322365403175354,0,0
1741043640,426354145,,0.30127230286598206,0,1.322365403175354,0,0
1741043608,295802160,,0,0,0,0,0
1741043640,469764537,,0.30127230286598206,0,1.322365403175354,0,0
1741043608,346577882,,0,0,0,0,0
1741043640,520735748,,0.30127230286598206,0,1.322365403175354,0,0
1741043608,398989430,,0,0,0,0,0
1741043640,571843984,,0.30127230286598206,0,1.322365403175354,0,0
1741043608,449646623,,0,0,0,0,0
1741043640,624838097,,0.30127230286598206,0,1.063266396522522,0,0
1741043640,644228388,,0.27661028504371643,0,1.063266396522522,0,0
1741043608,500890734,,0,0,0,0,0
1741043640,665282473,,0.2519482374191284,0,1.063266396522522,0,0
1741043640,676877704,,0.23433999717235565,0,1.063266396522522,0,0
1741043640,686646258,,0.10752910375595093,0,1.063266396522522,0,0
1741043640,700657130,,0,0,1.063266396522522,0,0
1741043608,553073479,,0,0,0,0,0
1741043640,730094795,,0,0,1.0114774703979492,0,0
1741043608,602496546,,0,0,0,0,0
1741043640,782754568,,0,0,1.0114774703979492,0,0
1741043608,653308717,,0,0,0,0,0
1741043640,832382020,,0,0,1.0114774703979492,0,0
1741043608,704611805,,0,0,0,0,0
1741043640,883300238,,0,0,1.0114774703979492,0,0
1741043608,755910540,,0,0,0,0,0
1741043640,935242884,,0,0,1.0114774703979492,0,0
1741043608,806434708,,0,0,0,0,0
1741043640,986526898,,0,0,1.0114774703979492,0,0
1741043608,857599778,,0,0,0,0,0
1741043641,38724234,,0,0,1.0114774703979492,0,0
1741043608,908865777,,0,0,0,0,0
1741043641,69679067,,0.058215510100126266,0,1.0114774703979492,0,0
1741043641,80328943,,0.10752910375595093,0,1.0114774703979492,0,0
1741043641,90668927,,0.14275610446929932,0,1.0114774703979492,0,0
1741043641,102159804,,0.16388601064682007,0,1.0114774703979492,0,0
1741043641,113156724,,0.1815047562122345,0,1.0114774703979492,0,0
1741043608,960208706,,0,0,0,0,0
1741043641,124084651,,0.19911301136016846,0,1.0114774703979492,0,0
1741043641,134927553,,0.2167317420244217,0,1.0114774703979492,0,0
1741043641,155283423,,0.24842660129070282,0,1.0114774703979492,0,0
1741043609,14760757,,0,0,0,0,0
1741043641,177840564,,0.26604533195495605,0,1.0114774703979492,0,0
1741043641,196173340,,0.2871752381324768,0,1.0114774703979492,0,0
1741043641,207392790,,0.30479395389556885,0,1.0114774703979492,0,0
1741043609,65736577,,0,0,0,0,0
1741043641,238664586,,0.31183725595474243,0,1.0114774703979492,0,0
1741043609,114022736,,0,0,0,0,0
1741043641,279832234,,0.2942185401916504,0,1.0114774703979492,0,0
1741043641,290454270,,0.24842660129070282,0,1.0114774703979492,0,0
1741043641,301182098,,0.23081834614276886,0,1.0114774703979492,0,0
1741043641,312648335,,0.1180940568447113,0,1.0114774703979492,0,0
1741043609,164988988,,0,0,0,0,0
1741043641,324747635,,0,0,1.0114774703979492,0,0
1741043609,218010367,,0,0,0,0,0
1741043641,377993622,,0,0,1.0114774703979492,0,0
1741043609,267567387,,0,0,0,0,0
1741043641,430498834,,0,0,1.0114774703979492,0,0
1741043609,318880555,,0,0,0,0,0
1741043641,482413383,,0,0,1.0114774703979492,0,0
1741043609,370592255,,0,0,0,0,0
1741043641,533675701,,0,0,1.0114774703979492,0,0
1741043609,420670722,,0,0,0,0,0
1741043641,584229883,,0,0,1.0114774703979492,0,0
1741043609,472333718,,0,0,0,0,0
1741043641,634682240,,0,0,1.0114774703979492,0,0
1741043641,675384635,,0,0,0.9078994393348694,0,0
1741043609,523873544,,0,0,0,0,0
1741043641,726224516,,0,0,0.9078994393348694,0,0
1741043609,574628594,,0,0,0,0,0
1741043641,778233754,,0,0,0.9078994393348694,0,0
1741043609,628756544,,0,0,0,0,0
1741043609,646278495,,0.3400000035762787,0,0,0,0
1741043609,660148855,,0.3400000035762787,0,0,0,0
1741043641,828898850,,0,0,0.9078994393348694,0,0
1741043609,688326250,,0.3400000035762787,0,0,0,0
1741043609,708457638,,0.2871752381324768,0,0,0,0
1741043609,719191803,,0.19911301136016846,0,0,0,0
1741043641,880231952,,0,0,0.9078994393348694,0,0
1741043609,728637666,,0.082877554,0,0,0,0
1741043609,741121706,,0,0,0,0,0
1741043641,901350998,,-0.019456388,0,0.9078994393348694,0,0
1741043641,911249122,,-0.051161725,0,0.9078994393348694,0,0
1741043641,921945878,,-0.072291635,0,0.9078994393348694,0,0
1741043641,932455049,,-0.086388722,0,0.9078994393348694,0,0
1741043609,795031831,,0,0,0,0,0
1741043641,952916072,,-0.107518628,0,0.9078994393348694,0,0
1741043641,972945890,,-0.132180661,0,0.9078994393348694,0,0
1741043641,983951321,,-0.142745614,0,0.9078994393348694,0,0
1741043609,844877014,,0,0,0,0,0
1741043642,34109051,,-0.142745614,0,0.9078994393348694,0,0
1741043609,897436500,,0,0,0,0,0
1741043642,67931019,,-0.103996977,0,0.9078994393348694,0,0
1741043642,75965507,,-0.037064642,0,0.9078994393348694,0,0
1741043642,86708440,,0,0,0.9078994393348694,0,0
1741043609,947426741,,0,0,0,0,0
1741043642,137896677,,0,0,0.9078994393348694,0,0
1741043609,999855217,,0,0,0,0,0
1741043642,188903792,,0,0,0.9078994393348694,0,0
1741043610,50679452,,0,0,0,0,0
1741043642,240300927,,0,0,0.9078994393348694,0,0
1741043610,102553458,,0,0,0,0,0
1741043642,290900326,,0,0,0.9078994393348694,0,0
1741043610,153412157,,0,0,0,0,0
1741043642,342021106,,0,0,0.9078994393348694,0,0
1741043610,207044774,,0,0,0,0,0
1741043642,393486818,,0,0,0.9078994393348694,0,0
1741043610,258796410,,0,0,0,0,0
1741043642,444805425,,0,0,0.9078994393348694,0,0
1741043610,309163104,,0,0,0,0,0
1741043642,495937469,,0,0,0.9078994393348694,0,0
1741043610,364464859,,0,0,0,0,0
1741043642,547793041,,0,0,1.166844367980957,0,0
1741043642,567142116,,0,0,1.2187875509262085,0,0
1741043610,413892087,,0,0,0,0,0
1741043610,464789762,,0,0,0,0,0
1741043642,618755478,,0,0,1.2187875509262085,0,0
1741043610,515718990,,0.054693859070539474,0,0,0,0
1741043642,670369287,,0,0,1.2187875509262085,0,0
1741043610,529184864,,0.11105075478553772,0,0,0,0
1741043610,537654589,,0.16036435961723328,0,0,0,0
1741043610,548575028,,0.22377504408359528,0,0,0,0
1741043610,559308425,,0.30479395389556885,0,0,0,0
1741043610,568621167,,0.3400000035762787,0,0,0,0
1741043642,722147803,,0,0,1.2187875509262085,0,0
1741043642,772546815,,0,0,1.2187875509262085,0,0
1741043610,621626417,,0.3400000035762787,0,0,0,0
1741043642,824446452,,0,0,1.2187875509262085,0,0
1741043610,672638974,,0.3400000035762787,0,0,0,0
1741043642,875360190,,0,0,1.2187875509262085,0,0
1741043610,724776374,,0.3400000035762787,0,0,0,0
1741043642,926832270,,0,0,1.2187875509262085,0,0
1741043610,775587809,,0.3400000035762787,0,0,0,0
1741043642,979345834,,0,0,1.2187875509262085,0,0
1741043610,829811728,,0.3400000035762787,0,0,0,0
1741043643,30099122,,0,0,1.2187875509262085,0,0
1741043610,886420762,,0.3400000035762787,0,0,0,0
1741043643,81206014,,0,0,1.2187875509262085,0,0
1741043610,929462576,,0.3400000035762787,0,0,0,0
1741043643,132603918,,0,0,1.2187875509262085,0,0
1741043610,982017357,,0.3400000035762787,0,0,0,0
1741043643,183911580,,0,0,1.2187875509262085,0,0
1741043611,31702987,,0.3400000035762787,0,0,0,0
1741043643,234127582,,0,0,1.2187875509262085,0,0
1741043611,82484373,,0.3400000035762787,0,0,0,0
1741043643,254702206,,0,0,1.0114774703979492,0,0
1741043611,133472769,,0.3400000035762787,0,0,0,0
1741043643,288320428,,0,0,1.2187875509262085,0,0
1741043611,185172981,,0.3400000035762787,0,0,0,0
1741043643,337213376,,0,0,1.2187875509262085,0,0
1741043611,237349358,,0.3400000035762787,0,0,0,0
1741043643,388830482,,0,0,1.2187875509262085,0,0
1741043643,408900844,,0,0,1.0114774703979492,0,0
1741043611,288003255,,0.3400000035762787,0,0,0,0
1741043643,459970936,,0,0,1.0114774703979492,0,0
1741043611,308785498,,0.3400000035762787,0,0.027332563,0,0
1741043611,352450614,,0.3400000035762787,0,0.1826995313167572,0,0
1741043643,511369735,,0,0,1.0114774703979492,0,0
1741043611,381400562,,0.3400000035762787,0,0.23448851704597473,0,0
1741043643,562082223,,0,0,1.0114774703979492,0,0
1741043611,411018037,,0.3400000035762787,0,0.3380664885044098,0,0
1741043611,435334206,,0.3400000035762787,0,0.3898554742336273,0,0
1741043643,612878872,,0,0,1.0114774703979492,0,0
1741043611,484256692,,0.3400000035762787,0,0.3898554742336273,0,0
1741043643,664288359,,0,0,1.0114774703979492,0,0
1741043611,514465662,,0.3400000035762787,0,0.5971655249595642,0,0
1741043643,684453891,,0,0,1.2187875509262085,0,0
1741043611,535394658,,0.3400000035762787,0,0.7007434964179993,0,0
1741043643,735637168,,0,0,1.322365403175354,0,0
1741043611,587439322,,0.3400000035762787,0,0.7525324821472168,0,0
1741043643,786274583,,0,0,1.322365403175354,0,0
1741043611,639247439,,0.3400000035762787,0,0.7525324821472168,0,0
1741043643,840037920,,0,0,1.322365403175354,0,0
1741043611,700592492,,0.3400000035762787,0,0.3898554742336273,0,0
1741043643,892288824,,0,0,1.322365403175354,0,0
1741043611,740627937,,0.3400000035762787,0,0.23448851704597473,0,0
1741043643,943043105,,0,0,1.322365403175354,0,0
1741043611,791927984,,0.3400000035762787,0,0.23448851704597473,0,0
1741043611,843397794,,0.3400000035762787,0,0.23448851704597473,0,0
1741043643,998339002,,0,0,1.322365403175354,0,0
1741043611,864024483,,0.3400000035762787,0,0.079121545,0,0
1741043611,876050470,,0.3400000035762787,0,0,0,0
1741043644,59664054,,0,0,1.322365403175354,0,0
1741043644,80678490,,0,0,1.063266396522522,0,0
1741043611,946803338,,0.3400000035762787,0,0,0,0
1741043644,131918856,,0,0,1.063266396522522,0,0
1741043611,991850037,,0.005380265,0,0,0,0
1741043612,5030949,,0,0,0,0,0
1741043644,184267905,,0,0,1.063266396522522,0,0
1741043612,56890427,,0,0,0,0,0
1741043644,234701382,,0,0,1.063266396522522,0,0
1741043612,107400002,,0,0,0,0,0
1741043644,286820605,,0,0,1.063266396522522,0,0
1741043612,159558555,,0,0,0,0,0
1741043644,336649147,,0,0,1.063266396522522,0,0
1741043612,221013785,,0,0,-0.441490293,0,0
1741043612,231517708,,0,0,-1.425789356,0,0
1741043644,388269229,,0,0,1.063266396522522,0,0
1741043612,241946782,,0,0,-2.254567146,0,0
1741043612,253874240,,-0.019456388,0,-3.187077284,0,0
1741043612,275815343,,-0.061726678,0,-4.17122221,0,0
1741043644,439147287,,0,0,1.063266396522522,0,0
1741043612,290223180,,-0.132180661,0,-4.844633102,0,0
1741043612,299358224,,-0.149788916,0,-5,0,0
1741043612,310282823,,-0.223764569,0,-5,0,0
1741043612,320393205,,-0.262513191,0,-5,0,0
1741043612,330893160,,-0.287164748,0,-5,0,0
1741043644,490568870,,0,0,1.063266396522522,0,0
1741043612,345613512,,-0.311826795,0,-5,0,0
1741043612,352556756,,-0.340000004,0,-5,0,0
1741043644,541263758,,0,0,1.063266396522522,0,0
1741043612,402786968,,-0.340000004,0,-5,0,0
1741043644,592027222,,0,0,1.063266396522522,0,0
1741043612,454890192,,-0.340000004,0,-5,0,0
1741043644,642913152,,0,0,1.063266396522522,0,0
1741043612,505277078,,-0.340000004,0,-5,0,0
1741043644,693878282,,0,0,1.063266396522522,0,0
1741043612,556311491,,-0.340000004,0,-5,0,0
1741043644,746362533,,0,0,1.063266396522522,0,0
1741043612,607075757,,-0.340000004,0,-5,0,0
1741043644,795781631,,0,0,1.063266396522522,0,0
1741043612,648145485,,-0.340000004,0,-5,0,0
1741043644,846675977,,0,0,1.063266396522522,0,0
1741043612,699822656,,-0.340000004,0,-2.409934044,0,0
1741043612,710071184,,-0.290686399,0,0,0,0
1741043612,720822885,,-0.234329522,0,0,0,0
1741043612,731912958,,0,0,0,0,0
1741043644,898575998,,0,0,1.063266396522522,0,0
1741043612,782936363,,0,0,0,0,0
1741043644,949122532,,0,0,1.063266396522522,0,0
1741043612,837277372,,0,0,0,0,0
1741043645,593012,,0,0,1.063266396522522,0,0
1741043612,885032357,,0,0,0,0,0
1741043645,51309212,,0,0,1.063266396522522,0,0
1741043612,936278164,,0,0,0,0,0
1741043645,105076229,,0,0,1.063266396522522,0,0
1741043612,986995165,,0,0,0,0,0
1741043645,154434238,,0,0,1.063266396522522,0,0
1741043613,38875699,,0,0,0,0,0
1741043645,206035983,,0,0,1.063266396522522,0,0
1741043613,80362871,,0.012423567473888397,0,0,0,0
1741043613,90689448,,0.040607254952192307,0,0,0,0
1741043613,101521118,,0.058215510100126266,0,0,0,0
1741043645,256374451,,0,0,1.063266396522522,0,0
1741043613,112680760,,0.089920849,0,0,0,0
1741043613,122086686,,0.11105075478553772,0,0,0,0
1741043613,132565841,,0.1251373589038849,0,0,0,0
1741043613,146318823,,0.1462777554988861,0,0,0,0
1741043645,307568032,,0,0,1.063266396522522,0,0
1741043613,164310763,,0.1779831051826477,0,0,0,0
1741043613,185991607,,0.19559136033058167,0,0,0,0
1741043613,197593046,,0.20615631341934204,0,0,0,0
1741043645,359295058,,0,0,1.063266396522522,0,0
1741043613,217416206,,0.23433999717235565,0,0,0,0
1741043613,228667721,,0.24842660129070282,0,0,0,0
1741043613,247995900,,0.26956698298454285,0,0,0,0
1741043645,409858041,,0,0,1.063266396522522,0,0
1741043613,268666717,,0.31183725595474243,0,0,0,0
1741043613,281313991,,0.3400000035762787,0,0,0,0
1741043645,440925963,,0,0,1.0114774703979492,0,0
1741043645,492002678,,0,0,1.0114774703979492,0,0
1741043613,340109224,,0.3400000035762787,0,0,0,0
1741043613,381031943,,0.3400000035762787,0,0,0,0
1741043613,402176493,,0.3400000035762787,0,0.079121545,0,0
1741043645,562750936,,0.015945219,0,1.0114774703979492,0,0
1741043645,583565755,,0.040607254952192307,0,1.0114774703979492,0,0
1741043613,433420418,,0.3400000035762787,0,0.23448851704597473,0,0
1741043645,593947851,,0.054693859070539474,0,1.0114774703979492,0,0
1741043645,614985168,,0.075823769,0,1.0114774703979492,0,0
1741043645,636102230,,0.089920849,0,1.0114774703979492,0,0
1741043613,494750079,,0.3400000035762787,0,0.3898554742336273,0,0
1741043645,666666499,,0.0934425,0,1.0114774703979492,0,0
1741043613,515441409,,0.3400000035762787,0,0.44164445996284485,0,0
1741043613,537630163,,0.3400000035762787,0,0.5452224016189575,0,0
1741043645,707589312,,0.037075125,0,1.0114774703979492,0,0
1741043645,718860411,,0,0,1.0114774703979492,0,0
1741043613,569215787,,0.3400000035762787,0,0.7525324821472168,0,0
1741043613,611420824,,0.3400000035762787,0,1.0114774703979492,0,0
1741043645,770493740,,0,0,1.0114774703979492,0,0
1741043613,629271962,,0.3400000035762787,0,1.166844367980957,0,0
1741043645,821271061,,0,0,1.0114774703979492,0,0
1741043613,671068962,,0.3400000035762787,0,1.2187875509262085,0,0
1741043645,872351649,,0,0,1.0114774703979492,0,0
1741043613,722005422,,0.3400000035762787,0,1.3741543292999268,0,0
1741043645,923438764,,0,0,1.0114774703979492,0,0
1741043613,772931257,,0.3400000035762787,0,1.3741543292999268,0,0
1741043645,974910268,,0,0,1.0114774703979492,0,0
1741043613,825252404,,0.3400000035762787,0,1.3741543292999268,0,0
1741043613,856882445,,0.3400000035762787,0,1.4777324199676514,0,0
1741043646,29912563,,0,0,1.0114774703979492,0,0
1741043613,909242408,,0.3400000035762787,0,1.4777324199676514,0,0
1741043646,80300279,,0,0,1.0114774703979492,0,0
1741043613,960763130,,0.3400000035762787,0,1.4777324199676514,0,0
1741043646,131303842,,0,0,1.0114774703979492,0,0
1741043614,11663685,,0.3400000035762787,0,1.0114774703979492,0,0
1741043614,21800980,,0.3400000035762787,0,0.8561104536056519,0,0
1741043646,182131147,,0,0,1.0114774703979492,0,0
1741043614,73365446,,0.3400000035762787,0,0.8561104536056519,0,0
1741043646,233138870,,0,0,1.0114774703979492,0,0
1741043614,125011546,,0.3400000035762787,0,0.8561104536056519,0,0
1741043646,284852776,,0,0,1.0114774703979492,0,0
1741043614,145795036,,0.2942185401916504,0,0.7525324821472168,0,0
1741043614,156251950,,0.2132100909948349,0,0.7007434964179993,0,0
1741043614,166470046,,-0.015934737,0,0.5971655249595642,0,0
1741043614,177084882,,0,0,0.5452224016189575,0,0
1741043646,335941780,,0,0,1.0114774703979492,0,0
1741043614,230900893,,0,0,0.5452224016189575,0,0
1741043646,387712647,,0,0,1.0114774703979492,0,0
1741043614,279609936,,0,0,0.5452224016189575,0,0
1741043646,438883956,,0,0,1.0114774703979492,0,0
1741043614,330132311,,0,0,0.5452224016189575,0,0
1741043646,489734045,,0,0,1.0114774703979492,0,0
1741043614,381800874,,0,0,0.5452224016189575,0,0
1741043646,540547430,,0,0,1.0114774703979492,0,0
1741043614,432677429,,0,0,0.5452224016189575,0,0
1741043646,591532529,,0,0,1.0114774703979492,0,0
1741043646,613170428,,0.040607254952192307,0,1.0114774703979492,0,0
1741043646,622879750,,0.058215510100126266,0,1.0114774703979492,0,0
1741043614,484475466,,0,0,0.5452224016189575,0,0
1741043646,643386341,,0.089920849,0,1.0114774703979492,0,0
1741043646,663736034,,0.10048580169677734,0,1.0114774703979492,0,0
1741043614,525813325,,0,0,0.9078994393348694,0,0
1741043646,684502852,,0.1180940568447113,0,1.0114774703979492,0,0
1741043646,705961614,,0.14275610446929932,0,1.0114774703979492,0,0
1741043614,566337287,,0,0,1.063266396522522,0,0
1741043646,727433879,,0.1533210575580597,0,1.0114774703979492,0,0
1741043614,586957576,,0,0,1.166844367980957,0,0
1741043646,748413788,,0.16036435961723328,0,1.0114774703979492,0,0
1741043646,769409056,,0.17093980312347412,0,1.0114774703979492,0,0
1741043614,649354960,,0,0,1.322365403175354,0,0
1741043614,658625974,,0,0,1.3741543292999268,0,0
1741043646,819998246,,0.17093980312347412,0,1.0114774703979492,0,0
1741043614,684127180,,0,0,1.4777324199676514,0,0
1741043646,850511154,,0.17093980312347412,0,1.0114774703979492,0,0
1741043614,699783094,,0,0,1.5295213460922241,0,0
1741043646,902373607,,0.17093980312347412,0,1.0114774703979492,0,0
1741043614,751619148,,0,0,1.5295213460922241,0,0
1741043614,782266938,,0.012423567473888397,0,1.5295213460922241,0,0
1741043614,791906083,,0.047650557,0,1.5295213460922241,0,0
1741043614,802329941,,0.075823769,0,1.5295213460922241,0,0
1741043646,953590452,,0.17093980312347412,0,1.0114774703979492,0,0
1741043614,812687206,,0.089920849,0,1.5295213460922241,0,0
1741043614,823434203,,0.11105075478553772,0,1.5295213460922241,0,0
1741043614,833814348,,0.12866950035095215,0,1.5295213460922241,0,0
1741043614,843977723,,0.16388601064682007,0,1.5295213460922241,0,0
1741043647,4798145,,0.17093980312347412,0,1.0114774703979492,0,0
1741043614,854354348,,0.1779831051826477,0,1.5295213460922241,0,0
1741043614,875151215,,0.19559136033058167,0,1.5295213460922241,0,0
1741043614,885436895,,0.20615631341934204,0,1.5295213460922241,0,0
1741043614,895660303,,0.2132100909948349,0,1.5295213460922241,0,0
1741043647,56063279,,0.17093980312347412,0,1.0114774703979492,0,0
1741043614,905945439,,0.23081834614276886,0,1.5295213460922241,0,0
1741043614,927069253,,0.24842660129070282,0,1.5295213460922241,0,0
1741043614,938386209,,0.26956698298454285,0,1.5295213460922241,0,0
1741043614,947795495,,0.318880558,0,1.5295213460922241,0,0
1741043647,106646805,,0.17093980312347412,0,1.0114774703979492,0,0
1741043614,963797270,,0.3400000035762787,0,1.5295213460922241,0,0
1741043614,970939140,,0.3400000035762787,0,1.5295213460922241,0,0
1741043614,983048168,,0.3400000035762787,0,1.5295213460922241,0,0
1741043647,160604992,,0.17093980312347412,0,1.0114774703979492,0,0
1741043615,12239558,,0.3400000035762787,0,1.322365403175354,0,0
