sec,nanosec,child_frame_id,orientation_x,orientation_y,orientation_z,orientation_w,,,,,,,,,,twist_angular_x,twist_angular_y,twist_angular_z,,,,,,,,,,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,,,,,,,,,
1741043614,782561469,base_link,0.010977850295603275,0.003945236,0.46716591715812683,-0.884092748,0,0,0,0,0,0,0,0,0,-0.427246094,7.263183594,2.014160156,0,0,0,0,0,0,0,0,0,0.069335938,-0.256835938,1.059570313,0,0,0,0,0,0,0,0,0
1741043614,802378101,base_link,0.012152403,0.002778042,0.46723631024360657,-0.884044647,0,0,0,0,0,0,0,0,0,0.915527344,0.427246094,0.366210938,0,0,0,0,0,0,0,0,0,0.014160156,-0.23046875,1.038574219,0,0,0,0,0,0,0,0,0
1741043614,822579378,base_link,0.013108305,0.001729162,0.46690672636032104,-0.884207666,0,0,0,0,0,0,0,0,0,1.098632813,-1.525878906,3.234863281,0,0,0,0,0,0,0,0,0,-0.086914063,-0.227050781,0.964355469,0,0,0,0,0,0,0,0,0
1741043614,838537216,base_link,0.014386053197085857,0.001363742,0.4661102890968323,-0.884608686,0,0,0,0,0,0,0,0,0,0.9765625,-9.094238281,5.37109375,0,0,0,0,0,0,0,0,0,-0.094238281,-0.209960938,0.99609375,0,0,0,0,0,0,0,0,0
1741043614,863933173,base_link,0.015753116458654404,0.001317555,0.46530821919441223,-0.88500756,0,0,0,0,0,0,0,0,0,1.708984375,-5.676269531,4.821777344,0,0,0,0,0,0,0,0,0,-0.006347656,-0.201171875,1.001464844,0,0,0,0,0,0,0,0,0
1741043614,880815949,base_link,0.017569965,0.001373075,0.46441197395324707,-0.885443985,0,0,0,0,0,0,0,0,0,0.48828125,-5.249023438,5.554199219,0,0,0,0,0,0,0,0,0,0.038574219,-0.162597656,0.965332031,0,0,0,0,0,0,0,0,0
1741043614,902768060,base_link,0.01961733,0.002429448,0.4629083275794983,-0.886185706,0,0,0,0,0,0,0,0,0,4.516601563,-14.6484375,12.63427734,0,0,0,0,0,0,0,0,0,0.024414063,-0.177246094,1.000976563,0,0,0,0,0,0,0,0,0
1741043614,922411699,base_link,0.021190527826547623,0.005282129,0.4598385989665985,-0.887733936,0,0,0,0,0,0,0,0,0,11.59667969,-11.71875,20.56884766,0,0,0,0,0,0,0,0,0,0.155761719,-0.136230469,1.117675781,0,0,0,0,0,0,0,0,0
1741043614,942358860,base_link,0.020935081,0.007186864,0.45563995838165283,-0.889888883,0,0,0,0,0,0,0,0,0,11.16943359,-5.065917969,30.45654297,0,0,0,0,0,0,0,0,0,0.209960938,-0.09765625,1.091308594,0,0,0,0,0,0,0,0,0
1741043614,957577330,base_link,0.021593116223812103,0.010870838537812233,0.44981154799461365,-0.892796278,0,0,0,0,0,0,0,0,0,11.47460938,-16.84570313,39.85595703,0,0,0,0,0,0,0,0,0,0.100585938,-0.062988281,1.061523438,0,0,0,0,0,0,0,0,0
1741043614,983675087,base_link,0.021708743646740913,0.013059902004897594,0.4426964223384857,-0.896313548,0,0,0,0,0,0,0,0,0,4.39453125,2.746582031,47.60742188,0,0,0,0,0,0,0,0,0,0.243164063,-0.030273438,0.919921875,0,0,0,0,0,0,0,0,0
1741043615,2473500,base_link,0.022749299183487892,0.014726695,0.43422141671180725,-0.900398493,0,0,0,0,0,0,0,0,0,-0.549316406,-10.37597656,57.37304688,0,0,0,0,0,0,0,0,0,0.098144531,-0.020019531,0.929199219,0,0,0,0,0,0,0,0,0
1741043615,22747001,base_link,0.023535296320915222,0.016201892867684364,0.42448189854621887,-0.904985547,0,0,0,0,0,0,0,0,0,-0.915527344,12.6953125,62.31689453,0,0,0,0,0,0,0,0,0,0.224121094,-0.029785156,1.014648438,0,0,0,0,0,0,0,0,0
1741043615,42653554,base_link,0.024114951491355896,0.017641564831137657,0.41385185718536377,-0.909853816,0,0,0,0,0,0,0,0,0,4.943847656,-13.79394531,70.55664063,0,0,0,0,0,0,0,0,0,0.0703125,-0.032226563,0.987792969,0,0,0,0,0,0,0,0,0
1741043615,62517675,base_link,0.023423288017511368,0.019766945391893387,0.4017953872680664,-0.915216446,0,0,0,0,0,0,0,0,0,-2.258300781,-13.00048828,77.27050781,0,0,0,0,0,0,0,0,0,0.068847656,0.098632813,0.9609375,0,0,0,0,0,0,0,0,0
1741043615,82882889,base_link,0.022983972,0.021839560940861702,0.3885851800441742,-0.920867205,0,0,0,0,0,0,0,0,0,0.915527344,-5.249023438,83.80126953,0,0,0,0,0,0,0,0,0,0.135742188,0.104980469,1.041992188,0,0,0,0,0,0,0,0,0
1741043615,102537663,base_link,0.023303634,0.023708077147603035,0.3748893737792969,-0.92647332,0,0,0,0,0,0,0,0,0,-9.094238281,-10.7421875,86.73095703,0,0,0,0,0,0,0,0,0,0.059082031,0.107910156,0.928222656,0,0,0,0,0,0,0,0,0
1741043615,123088831,base_link,0.024165218695998192,0.025884326547384262,0.3606754541397095,-0.932018995,0,0,0,0,0,0,0,0,0,-4.455566406,-10.19287109,88.74511719,0,0,0,0,0,0,0,0,0,0.119140625,0.039550781,1.032226563,0,0,0,0,0,0,0,0,0
1741043615,142507955,base_link,0.023984948,0.02825569,0.3459884226322174,-0.937506557,0,0,0,0,0,0,0,0,0,6.34765625,0,88.19580078,0,0,0,0,0,0,0,0,0,0.236328125,0.065429688,1.100585938,0,0,0,0,0,0,0,0,0
1741043615,158417792,base_link,0.023514436557888985,0.029090022668242455,0.3320483863353729,-0.942520499,0,0,0,0,0,0,0,0,0,0.9765625,-3.051757813,83.984375,0,0,0,0,0,0,0,0,0,0.237792969,0.110839844,1.042480469,0,0,0,0,0,0,0,0,0
1741043615,182803850,base_link,0.024476954713463783,0.030790353193879128,0.31917113065719604,-0.946880519,0,0,0,0,0,0,0,0,0,-10.00976563,-3.234863281,75.07324219,0,0,0,0,0,0,0,0,0,0.212890625,0.115234375,0.977539063,0,0,0,0,0,0,0,0,0
1741043615,202853445,base_link,0.025199811905622482,0.030041059479117393,0.3084847629070282,-0.950420797,0,0,0,0,0,0,0,0,0,-4.943847656,12.14599609,58.22753906,0,0,0,0,0,0,0,0,0,0.278808594,0.076171875,1.097167969,0,0,0,0,0,0,0,0,0
1741043615,222408634,base_link,0.024432184174656868,0.029786101,0.30046921968460083,-0.953013182,0,0,0,0,0,0,0,0,0,0.122070313,2.990722656,42.72460938,0,0,0,0,0,0,0,0,0,0.084960938,0.061523438,1.049804688,0,0,0,0,0,0,0,0,0
1741043615,242691704,base_link,0.023061993,0.029178798,0.295166939,-0.95472157,0,0,0,0,0,0,0,0,0,-3.662109375,8.911132813,26.61132813,0,0,0,0,0,0,0,0,0,0.083007813,0.09375,0.899902344,0,0,0,0,0,0,0,0,0
1741043615,262580176,base_link,0.021928466856479645,0.028385894373059273,0.292176217,-0.955691576,0,0,0,0,0,0,0,0,0,-7.8125,2.807617188,14.03808594,0,0,0,0,0,0,0,0,0,0.025390625,0.104980469,0.936523438,0,0,0,0,0,0,0,0,0
1741043615,282539722,base_link,0.020875804126262665,0.028035481,0.29069405794143677,-0.956177413,0,0,0,0,0,0,0,0,0,0.244140625,2.624511719,6.225585938,0,0,0,0,0,0,0,0,0,0.031738281,0.059082031,1.091796875,0,0,0,0,0,0,0,0,0
1741043615,302739110,base_link,0.018579520285129547,0.027826378121972084,0.28993722796440125,-0.956460595,0,0,0,0,0,0,0,0,0,2.319335938,-1.953125,4.699707031,0,0,0,0,0,0,0,0,0,0.013183594,0.073242188,0.999511719,0,0,0,0,0,0,0,0,0
1741043615,322544606,base_link,0.01790694,0.027839839458465576,0.28888460993766785,-0.95679158,0,0,0,0,0,0,0,0,0,-9.521484375,-3.90625,8.483886719,0,0,0,0,0,0,0,0,0,-0.011230469,0.119628906,1.001464844,0,0,0,0,0,0,0,0,0
1741043615,342955485,base_link,0.017288277,0.026922162622213364,0.2874332666397095,-0.957266152,0,0,0,0,0,0,0,0,0,-5.37109375,6.408691406,10.43701172,0,0,0,0,0,0,0,0,0,0.051269531,0.067871094,1.114257813,0,0,0,0,0,0,0,0,0
1741043615,362621587,base_link,0.015889376401901245,0.027305036783218384,0.2856076955795288,-0.95782578,0,0,0,0,0,0,0,0,0,4.089355469,-13.06152344,10.92529297,0,0,0,0,0,0,0,0,0,-0.060058594,0.052734375,1.067871094,0,0,0,0,0,0,0,0,0
1741043615,382709967,base_link,0.014110225,0.028019215911626816,0.28406527638435364,-0.958291531,0,0,0,0,0,0,0,0,0,4.516601563,5.126953125,7.507324219,0,0,0,0,0,0,0,0,0,0.104980469,0.092773438,1.031738281,0,0,0,0,0,0,0,0,0
1741043615,402571687,base_link,0.012297059409320354,0.028132284060120583,0.28311654925346375,-0.958594024,0,0,0,0,0,0,0,0,0,3.356933594,3.723144531,5.798339844,0,0,0,0,0,0,0,0,0,0.105957031,0.097167969,1.052734375,0,0,0,0,0,0,0,0,0
1741043615,422479904,base_link,0.010855002328753471,0.027878189459443092,0.28218647837638855,-0.958893001,0,0,0,0,0,0,0,0,0,-1.770019531,1.46484375,6.225585938,0,0,0,0,0,0,0,0,0,0.026855469,0.091796875,1.00390625,0,0,0,0,0,0,0,0,0
1741043615,442519003,base_link,0.009200864,0.028051381930708885,0.2812963128089905,-0.959166765,0,0,0,0,0,0,0,0,0,2.868652344,-2.868652344,4.455566406,0,0,0,0,0,0,0,0,0,0.041992188,0.067382813,1.020996094,0,0,0,0,0,0,0,0,0
1741043615,462821080,base_link,0.007852629,0.027921887,0.28085774183273315,-0.959311008,0,0,0,0,0,0,0,0,0,-3.112792969,7.690429688,2.197265625,0,0,0,0,0,0,0,0,0,0.08203125,0.084472656,0.969238281,0,0,0,0,0,0,0,0,0
1741043615,477662490,base_link,0.006726003,0.027422841638326645,0.2803088426589966,-0.959494531,0,0,0,0,0,0,0,0,0,-1.46484375,-6.042480469,4.760742188,0,0,0,0,0,0,0,0,0,-0.053222656,0.046386719,1.018066406,0,0,0,0,0,0,0,0,0
1741043615,502393768,base_link,0.005738813,0.026402643,0.2795822024345398,-0.959741592,0,0,0,0,0,0,0,0,0,-1.892089844,6.713867188,2.990722656,0,0,0,0,0,0,0,0,0,0.021972656,0.043945313,1.006835938,0,0,0,0,0,0,0,0,0
1741043615,522708837,base_link,0.003995116,0.023971648886799812,0.2797929346561432,-0.959752738,0,0,0,0,0,0,0,0,0,-0.671386719,9.643554688,-3.356933594,0,0,0,0,0,0,0,0,0,-0.005371094,0.020996094,0.955078125,0,0,0,0,0,0,0,0,0
1741043615,542899970,base_link,0.003449438,0.021334503,0.28134772181510925,-0.959362507,0,0,0,0,0,0,0,0,0,-4.211425781,2.075195313,-13.85498047,0,0,0,0,0,0,0,0,0,-0.116699219,0.047363281,0.95703125,0,0,0,0,0,0,0,0,0
1741043615,557555393,base_link,0.002907237,0.018697015941143036,0.2849368453025818,-0.958359599,0,0,0,0,0,0,0,0,0,-1.953125,8.7890625,-24.96337891,0,0,0,0,0,0,0,0,0,-0.077636719,0.007324219,1.026367188,0,0,0,0,0,0,0,0,0
1741043615,582822485,base_link,0.003497027,0.015545249916613102,0.28970566391944885,-0.956983209,0,0,0,0,0,0,0,0,0,-7.446289063,5.187988281,-31.25,0,0,0,0,0,0,0,0,0,-0.133300781,-0.10546875,0.932617188,0,0,0,0,0,0,0,0,0
1741043615,602795439,base_link,0.0054831,0.013520653359591961,0.2950984239578247,-0.955355465,0,0,0,0,0,0,0,0,0,-8.422851563,-2.319335938,-31.67724609,0,0,0,0,0,0,0,0,0,-0.205078125,-0.12890625,1.027832031,0,0,0,0,0,0,0,0,0
1741043615,623297806,base_link,0.006138253,0.011416284367442131,0.30020686984062195,-0.953786135,0,0,0,0,0,0,0,0,0,0.854492188,6.896972656,-29.66308594,0,0,0,0,0,0,0,0,0,-0.082519531,-0.106933594,1.16796875,0,0,0,0,0,0,0,0,0
1741043615,642522048,base_link,0.006161586,0.010333608835935593,0.3050071597099304,-0.952274024,0,0,0,0,0,0,0,0,0,-1.037597656,-7.995605469,-27.83203125,0,0,0,0,0,0,0,0,0,-0.154296875,-0.100585938,0.989746094,0,0,0,0,0,0,0,0,0
1741043615,657925448,base_link,0.007129041,0.009281272,0.30968472361564636,-0.950767398,0,0,0,0,0,0,0,0,0,0.671386719,3.173828125,-28.56445313,0,0,0,0,0,0,0,0,0,-0.06640625,-0.188476563,1.03515625,0,0,0,0,0,0,0,0,0
1741043615,683346301,base_link,0.007760291,0.008194535,0.314291775,-0.949259341,0,0,0,0,0,0,0,0,0,2.990722656,-0.671386719,-29.78515625,0,0,0,0,0,0,0,0,0,-0.013183594,-0.193359375,1.014648438,0,0,0,0,0,0,0,0,0
1741043615,703082292,base_link,0.009191879,0.007467111,0.31928786635398865,-0.947583854,0,0,0,0,0,0,0,0,0,-3.234863281,2.075195313,-27.64892578,0,0,0,0,0,0,0,0,0,-0.014160156,-0.216308594,0.951660156,0,0,0,0,0,0,0,0,0
1741043615,723616308,base_link,0.010913079604506493,0.006903008,0.32274189591407776,-0.946398973,0,0,0,0,0,0,0,0,0,2.258300781,-7.446289063,-16.35742188,0,0,0,0,0,0,0,0,0,-0.0546875,-0.231445313,1.070800781,0,0,0,0,0,0,0,0,0
1741043615,738527479,base_link,0.011256180703639984,0.00774084,0.32399293780326843,-0.945960879,0,0,0,0,0,0,0,0,0,10.55908203,-4.028320313,-4.455566406,0,0,0,0,0,0,0,0,0,0.023925781,-0.1953125,1.120605469,0,0,0,0,0,0,0,0,0
1741043615,763048002,base_link,0.011495919898152351,0.007354975,0.3243270218372345,-0.945846617,0,0,0,0,0,0,0,0,0,-0.366210938,11.71875,-0.48828125,0,0,0,0,0,0,0,0,0,0.114257813,-0.098632813,0.924316406,0,0,0,0,0,0,0,0,0
1741043615,783654595,base_link,0.013444204814732075,0.005736546,0.3240683972835541,-0.945920765,0,0,0,0,0,0,0,0,0,-4.516601563,0.854492188,2.197265625,0,0,0,0,0,0,0,0,0,-0.044433594,-0.116210938,0.864746094,0,0,0,0,0,0,0,0,0
1741043615,802847732,base_link,0.015374231152236462,0.00554446,0.3235841691493988,-0.946058333,0,0,0,0,0,0,0,0,0,-3.601074219,-5.065917969,2.624511719,0,0,0,0,0,0,0,0,0,-0.043457031,-0.105957031,0.981445313,0,0,0,0,0,0,0,0,0
1741043615,822762318,base_link,0.016964884474873543,0.003837093,0.3233146071434021,-0.946131706,0,0,0,0,0,0,0,0,0,1.159667969,6.408691406,0.9765625,0,0,0,0,0,0,0,0,0,0.027832031,-0.121582031,0.987304688,0,0,0,0,0,0,0,0,0
1741043615,840868563,base_link,0.017802506685256958,0.003917679,0.3228474259376526,-0.946275473,0,0,0,0,0,0,0,0,0,-2.197265625,-11.59667969,1.281738281,0,0,0,0,0,0,0,0,0,-0.124023438,-0.071777344,1.030761719,0,0,0,0,0,0,0,0,0
1741043615,862868995,base_link,0.018652154,0.002744484,0.3223635256290436,-0.946428239,0,0,0,0,0,0,0,0,0,0.366210938,6.408691406,3.112792969,0,0,0,0,0,0,0,0,0,0.01953125,-0.071777344,1.145507813,0,0,0,0,0,0,0,0,0
1741043615,877723109,base_link,0.018848299980163574,0.001964322,0.3219030499458313,-0.946583033,0,0,0,0,0,0,0,0,0,5.432128906,1.159667969,3.295898438,0,0,0,0,0,0,0,0,0,0.0078125,-0.085449219,1.131835938,0,0,0,0,0,0,0,0,0
1741043615,902704309,base_link,0.018264058977365494,0.002183324,0.3212334215641022,-0.946821392,0,0,0,0,0,0,0,0,0,7.873535156,-5.493164063,3.234863281,0,0,0,0,0,0,0,0,0,-0.020996094,-0.072265625,0.944335938,0,0,0,0,0,0,0,0,0
1741043615,918449217,base_link,0.018570989,0.00292687,0.3208348751068115,-0.946948647,0,0,0,0,0,0,0,0,0,5.249023438,5.187988281,2.502441406,0,0,0,0,0,0,0,0,0,0.098632813,-0.045898438,0.903808594,0,0,0,0,0,0,0,0,0
1741043615,938400539,base_link,0.018611738458275795,0.003222155,0.3205488622188568,-0.947043717,0,0,0,0,0,0,0,0,0,1.220703125,-11.16943359,1.892089844,0,0,0,0,0,0,0,0,0,-0.044921875,-0.025390625,0.980957031,0,0,0,0,0,0,0,0,0
1741043615,957967440,base_link,0.018413526937365532,0.004064144,0.3204096257686615,-0.947091401,0,0,0,0,0,0,0,0,0,7.019042969,5.676269531,-2.258300781,0,0,0,0,0,0,0,0,0,0.104492188,-0.059570313,1.140625,0,0,0,0,0,0,0,0,0
1741043615,983024833,base_link,0.017920002341270447,0.004423546,0.3207666575908661,-0.94697845,0,0,0,0,0,0,0,0,0,-0.915527344,2.014160156,-1.708984375,0,0,0,0,0,0,0,0,0,0.03515625,-0.004882813,0.897949219,0,0,0,0,0,0,0,0,0
1741043616,2810809,base_link,0.017949734,0.004470747,0.32080066204071045,-0.946966171,0,0,0,0,0,0,0,0,0,-2.075195313,-12.32910156,-0.48828125,0,0,0,0,0,0,0,0,0,-0.083496094,-0.020507813,0.948730469,0,0,0,0,0,0,0,0,0
1741043616,22481264,base_link,0.017946064472198486,0.005108344,0.32095766067504883,-0.946909785,0,0,0,0,0,0,0,0,0,-6.34765625,5.554199219,0.732421875,0,0,0,0,0,0,0,0,0,0.058105469,-0.008789063,0.963378906,0,0,0,0,0,0,0,0,0
1741043616,42989519,base_link,0.017202813178300858,0.005151432,0.3209138810634613,-0.946938217,0,0,0,0,0,0,0,0,0,2.563476563,-6.8359375,1.098632813,0,0,0,0,0,0,0,0,0,-0.053710938,-0.020019531,1.084472656,0,0,0,0,0,0,0,0,0
1741043616,62768775,base_link,0.01609955,0.005998884,0.3207319676876068,-0.947014153,0,0,0,0,0,0,0,0,0,4.577636719,-4.272460938,-0.854492188,0,0,0,0,0,0,0,0,0,0.004882813,0.011230469,1.15234375,0,0,0,0,0,0,0,0,0
1741043616,82762305,base_link,0.014762574,0.005674473,0.321071982,-0.946922779,0,0,0,0,0,0,0,0,0,5.187988281,4.577636719,-1.46484375,0,0,0,0,0,0,0,0,0,0.104003906,-0.004394531,1.110839844,0,0,0,0,0,0,0,0,0
1741043616,102975293,base_link,0.013561821542680264,0.006346672,0.3212476372718811,-0.946876824,0,0,0,0,0,0,0,0,0,1.098632813,-10.37597656,-1.037597656,0,0,0,0,0,0,0,0,0,-0.058105469,0.012207031,0.874023438,0,0,0,0,0,0,0,0,0
1741043616,122844022,base_link,0.012734951,0.006574732,0.3216414451599121,-0.946753085,0,0,0,0,0,0,0,0,0,-0.732421875,11.84082031,-2.685546875,0,0,0,0,0,0,0,0,0,0.094238281,-0.001953125,0.875976563,0,0,0,0,0,0,0,0,0
1741043616,142712239,base_link,0.012437261641025543,0.005741756,0.3217003047466278,-0.946742594,0,0,0,0,0,0,0,0,0,-2.014160156,-8.117675781,0.915527344,0,0,0,0,0,0,0,0,0,-0.103515625,0.009765625,0.993164063,0,0,0,0,0,0,0,0,0
1741043616,163001932,base_link,0.011372742243111134,0.005418838,0.3216107189655304,-0.946788192,0,0,0,0,0,0,0,0,0,1.281738281,7.019042969,-0.48828125,0,0,0,0,0,0,0,0,0,0.012207031,-0.010742188,1.146972656,0,0,0,0,0,0,0,0,0
1741043616,182918437,base_link,0.010359015315771103,0.003681446,0.3220031261444092,-0.946674764,0,0,0,0,0,0,0,0,0,-6.103515625,14.34326172,-4.150390625,0,0,0,0,0,0,0,0,0,-0.000488281,0.047363281,0.948730469,0,0,0,0,0,0,0,0,0
1741043616,203023936,base_link,0.009867152,0.002076922,0.32364997267723083,-0.946123183,0,0,0,0,0,0,0,0,0,-2.9296875,-2.685546875,-14.70947266,0,0,0,0,0,0,0,0,0,-0.15625,0.025390625,0.956542969,0,0,0,0,0,0,0,0,0
1741043616,222842649,base_link,0.009075173,0.001188612,0.3273767828941345,-0.944849551,0,0,0,0,0,0,0,0,0,-1.342773438,4.333496094,-26.06201172,0,0,0,0,0,0,0,0,0,-0.062011719,0.05078125,0.96875,0,0,0,0,0,0,0,0,0
1741043616,244515781,base_link,0.006349496,-0.000937648,0.3331280052661896,-0.942859769,0,0,0,0,0,0,0,0,0,3.540039063,2.502441406,-40.46630859,0,0,0,0,0,0,0,0,0,-0.106445313,0.053710938,1.054199219,0,0,0,0,0,0,0,0,0
1741043616,263410995,base_link,0.004919372,-0.001529705,0.34072738885879517,-0.940148056,0,0,0,0,0,0,0,0,0,2.746582031,4.8828125,-52.49023438,0,0,0,0,0,0,0,0,0,-0.118652344,0.095214844,1.133789063,0,0,0,0,0,0,0,0,0
1741043616,282516035,base_link,0.001611182,-0.004067523,0.3511890172958374,-0.936294377,0,0,0,0,0,0,0,0,0,5.737304688,15.56396484,-69.82421875,0,0,0,0,0,0,0,0,0,-0.017089844,0.140136719,1.150390625,0,0,0,0,0,0,0,0,0
1741043616,303446792,base_link,-0.000403602,-0.004897873,0.3639090657234192,-0.931421578,0,0,0,0,0,0,0,0,0,2.014160156,-4.211425781,-81.66503906,0,0,0,0,0,0,0,0,0,-0.235839844,0.166503906,0.957519531,0,0,0,0,0,0,0,0,0
1741043616,317648066,base_link,-0.003112399,-0.004710806,0.37834465503692627,-0.925647676,0,0,0,0,0,0,0,0,0,12.51220703,6.103515625,-94.05517578,0,0,0,0,0,0,0,0,0,-0.079101563,0.180175781,0.982421875,0,0,0,0,0,0,0,0,0
1741043616,343201625,base_link,-0.006723513,-0.00535335,0.39438778162002563,-0.918903947,0,0,0,0,0,0,0,0,0,8.728027344,4.638671875,-103.1494141,0,0,0,0,0,0,0,0,0,-0.157226563,0.304199219,0.982421875,0,0,0,0,0,0,0,0,0
1741043616,362960337,base_link,-0.00892125,-0.006504218,0.41118866205215454,-0.911483467,0,0,0,0,0,0,0,0,0,-1.281738281,8.056640625,-107.4829102,0,0,0,0,0,0,0,0,0,-0.210449219,0.317382813,0.945800781,0,0,0,0,0,0,0,0,0
1741043616,382778281,base_link,-0.011027866,-0.008351221,0.42791643738746643,-0.903712451,0,0,0,0,0,0,0,0,0,0.671386719,7.751464844,-104.6142578,0,0,0,0,0,0,0,0,0,-0.189453125,0.248046875,1.001464844,0,0,0,0,0,0,0,0,0
1741043616,402804483,base_link,-0.012966539,-0.008646016,0.44343793392181396,-0.896169603,0,0,0,0,0,0,0,0,0,5.310058594,-3.90625,-95.88623047,0,0,0,0,0,0,0,0,0,-0.256835938,0.237792969,1.089355469,0,0,0,0,0,0,0,0,0
1741043616,422762557,base_link,-0.015455462,-0.009972952,0.4572674334049225,-0.889138997,0,0,0,0,0,0,0,0,0,5.859375,13.12255859,-84.9609375,0,0,0,0,0,0,0,0,0,-0.133789063,0.234863281,1.020019531,0,0,0,0,0,0,0,0,0
1741043616,443211644,base_link,-0.016866222,-0.009324869,0.46910011768341064,-0.882934749,0,0,0,0,0,0,0,0,0,1.220703125,-13.06152344,-71.04492188,0,0,0,0,0,0,0,0,0,-0.221191406,0.247558594,0.952636719,0,0,0,0,0,0,0,0,0
1741043616,458030557,base_link,-0.017900808,-0.008322587,0.47886598110198975,-0.877666056,0,0,0,0,0,0,0,0,0,-0.732421875,0.732421875,-57.25097656,0,0,0,0,0,0,0,0,0,-0.083007813,0.243164063,1.013671875,0,0,0,0,0,0,0,0,0
1741043616,482609257,base_link,-0.019917628,-0.00769452,0.48615995049476624,-0.873608947,0,0,0,0,0,0,0,0,0,6.408691406,-7.507324219,-42.05322266,0,0,0,0,0,0,0,0,0,-0.124511719,0.224121094,1.072265625,0,0,0,0,0,0,0,0,0
1741043616,502503650,base_link,-0.020947119,-0.006234562,0.49130693078041077,-0.870712221,0,0,0,0,0,0,0,0,0,-1.953125,-4.455566406,-29.90722656,0,0,0,0,0,0,0,0,0,-0.115722656,0.295410156,0.958984375,0,0,0,0,0,0,0,0,0
1741043616,522649854,base_link,-0.022807671,-0.006127204,0.4946810305118561,-0.868753672,0,0,0,0,0,0,0,0,0,7.32421875,-7.995605469,-20.20263672,0,0,0,0,0,0,0,0,0,-0.111816406,0.234863281,1.108886719,0,0,0,0,0,0,0,0,0
1741043616,538231624,base_link,-0.024121922,-0.005539532,0.4971763789653778,-0.867296398,0,0,0,0,0,0,0,0,0,-7.080078125,5.065917969,-15.99121094,0,0,0,0,0,0,0,0,0,-0.064941406,0.304199219,0.922363281,0,0,0,0,0,0,0,0,0
1741043616,562583281,base_link,-0.025060493,-0.005522722,0.4993472993373871,-0.866021752,0,0,0,0,0,0,0,0,0,-2.014160156,-0.732421875,-14.22119141,0,0,0,0,0,0,0,0,0,-0.083496094,0.27734375,1.034179688,0,0,0,0,0,0,0,0,0
1741043616,578491103,base_link,-0.026096029,-0.003986035,0.5014414191246033,-0.864788771,0,0,0,0,0,0,0,0,0,2.990722656,-7.080078125,-13.36669922,0,0,0,0,0,0,0,0,0,-0.102539063,0.256347656,1.058105469,0,0,0,0,0,0,0,0,0
1741043616,597665424,base_link,-0.027299264,-0.003038624,0.503422201,-0.86360383,0,0,0,0,0,0,0,0,0,0.061035156,-4.333496094,-12.20703125,0,0,0,0,0,0,0,0,0,-0.056640625,0.268554688,0.970703125,0,0,0,0,0,0,0,0,0
1741043616,622846435,base_link,-0.02808377,-0.003746854,0.5043410658836365,-0.863039672,0,0,0,0,0,0,0,0,0,-5.310058594,0.732421875,-1.647949219,0,0,0,0,0,0,0,0,0,-0.189941406,0.126953125,0.985351563,0,0,0,0,0,0,0,0,0
1741043616,642958590,base_link,-0.028516691,-0.005327052,0.5044523477554321,-0.862952054,0,0,0,0,0,0,0,0,0,1.037597656,-2.685546875,1.159667969,0,0,0,0,0,0,0,0,0,-0.145996094,0.0390625,1.1015625,0,0,0,0,0,0,0,0,0
1741043616,658811915,base_link,-0.029312996,-0.004503653,0.5044066309928894,-0.862956822,0,0,0,0,0,0,0,0,0,0.305175781,-3.662109375,-0.671386719,0,0,0,0,0,0,0,0,0,-0.014160156,0.081542969,1.01953125,0,0,0,0,0,0,0,0,0
1741043616,682848945,base_link,-0.029833499,-0.002362981,0.5045557618141174,-0.862860262,0,0,0,0,0,0,0,0,0,2.990722656,-1.647949219,-2.258300781,0,0,0,0,0,0,0,0,0,0.020019531,0.133300781,0.976074219,0,0,0,0,0,0,0,0,0
1741043616,702947244,base_link,-0.031634983,-0.001236422,0.5048394799232483,-0.862632513,0,0,0,0,0,0,0,0,0,1.953125,8.605957031,-3.540039063,0,0,0,0,0,0,0,0,0,0.051269531,0.217773438,1.061035156,0,0,0,0,0,0,0,0,0
1741043616,722473313,base_link,-0.032907795,0.000353565,0.5051890015602112,-0.862381101,0,0,0,0,0,0,0,0,0,2.685546875,-2.807617188,-1.892089844,0,0,0,0,0,0,0,0,0,0.012695313,0.223632813,1.061523438,0,0,0,0,0,0,0,0,0
1741043616,743996300,base_link,-0.033949643,0.001139591,0.5054714679718018,-0.862174451,0,0,0,0,0,0,0,0,0,-1.892089844,6.958007813,-0.122070313,0,0,0,0,0,0,0,0,0,0.047363281,0.156738281,0.95703125,0,0,0,0,0,0,0,0,0
1741043616,760370878,base_link,-0.035031091,0.00231506,0.5057299137115479,-0.861977279,0,0,0,0,0,0,0,0,0,1.586914063,-1.403808594,-0.671386719,0,0,0,0,0,0,0,0,0,-0.014160156,0.161621094,1.005859375,0,0,0,0,0,0,0,0,0
1741043616,782991765,base_link,-0.036119629,0.003919804,0.5059868097305298,-0.861775756,0,0,0,0,0,0,0,0,0,-2.685546875,-3.90625,-0.183105469,0,0,0,0,0,0,0,0,0,-0.01171875,0.197753906,0.989257813,0,0,0,0,0,0,0,0,0
1741043616,802458889,base_link,-0.036729909,0.005636552,0.5057162046432495,-0.861899316,0,0,0,0,0,0,0,0,0,0.122070313,-3.051757813,4.39453125,0,0,0,0,0,0,0,0,0,0.006835938,0.16015625,1.064453125,0,0,0,0,0,0,0,0,0
